transaction_id,date,year,month,day,product,commodity_category,hs_code,quantity,unit,unit_price,trade_value,market_price,price_deviation,exporter_company,exporter_country,export_port,importer_company,importer_country,import_port,shipping_route,distance_km,transport_mode,vessel_id,port_calls,port_activity_index,cargo_volume,shipment_duration_days,trade_frequency_30d,company_risk_score,route_anomaly,fraud_label
TXN00583,2024-05-06,2024,5,6,CrudeOil,Energy,270900,1819,tons,81.57,148375.83,75,0.0876,PetroGlobal,UAE,Dubai,EuroEnergy,Germany,Hamburg,Dubai-Hamburg,6100,Sea,IMO4000253,2,1.06,33617,32,16,0.17,0,0
TXN00584,2024-01-15,2024,1,15,Aluminum,Metal,760110,1592,tons,2384.42,3795996.64,2400,-0.0065,PetroGlobal,UAE,Dubai,DeltaFoods,Egypt,Alexandria,Houston-Alexandria,11500,Sea,IMO7965441,3,1.33,110915,16,13,0.14,0,0
TXN00585,2024-04-26,2024,4,26,Aluminum,Metal,760110,2690,tons,4427.32,11909490.8,2400,0.8447,AgriGrain,USA,Houston,JiangsuCopper,China,Shanghai,Perth-Yokohama,7800,Sea,IMO3906766,4,1.32,124796,25,27,0.3,0,2
TXN00586,2024-06-03,2024,6,3,Steel,Metal,720712,3384,tons,537.69,1819542.96,520,0.034,PetroGlobal,UAE,Dubai,DeltaFoods,Egypt,Alexandria,Dubai-Hamburg,6100,Sea,IMO5747619,1,1.69,93000,18,17,0.26,0,0
TXN00587,2024-03-06,2024,3,6,Aluminum,Metal,760110,1737,tons,2764.82,4802492.34,2400,0.152,PetroGlobal,UAE,Dubai,JiangsuCopper,China,Shanghai,Houston-Alexandria,11500,Sea,IMO5362480,4,1.14,38522,8,18,0.65,0,0
TXN00588,2024-04-25,2024,4,25,Aluminum,Metal,760110,2692,tons,2384.02,6417781.84,2400,-0.0067,HuaxinSteel,China,Shanghai,BharatMetals,India,Chennai,Houston-Alexandria,11500,Sea,IMO8474558,4,0.74,96810,17,2,0.76,0,0
TXN00589,2024-04-24,2024,4,24,Aluminum,Metal,760110,1575,tons,2187.29,3444981.75,2400,-0.0886,AgriGrain,USA,Houston,BharatMetals,India,Chennai,Shanghai-Singapore-Chennai,5600,Sea,IMO7842987,3,0.87,137175,21,11,0.63,0,0
TXN00590,2024-01-05,2024,1,5,Aluminum,Metal,760110,1826,tons,4993.74,9118569.24,2400,1.0807,AusMetal,Australia,Perth,JiangsuCopper,China,Shanghai,Valparaiso-Shanghai,17000,Sea,IMO9700421,7,1.18,53365,14,12,0.44,0,2
TXN00591,2024-03-03,2024,3,3,Aluminum,Metal,760110,2707,tons,2665.82,7216374.74,2400,0.1108,AusMetal,Australia,Perth,BharatMetals,India,Chennai,Houston-Alexandria,11500,Sea,IMO9203605,1,0.76,123433,10,28,0.85,0,0
TXN00592,2024-02-27,2024,2,27,CrudeOil,Energy,270900,2639,tons,75.0,197925.0,75,0.0,AndesMining,Chile,Valparaiso,NipponAlloys,Japan,Yokohama,Valparaiso-Shanghai,17000,Sea,IMO7402478,8,1.78,126455,7,13,0.42,0,0
TXN00593,2024-05-09,2024,5,9,Aluminum,Metal,760110,1745,tons,2517.03,4392217.35,2400,0.0488,PetroGlobal,UAE,Dubai,NipponAlloys,Japan,Yokohama,Valparaiso-Shanghai,17000,Sea,IMO2582853,5,1.0,132626,26,21,0.63,0,0
TXN00594,2024-02-21,2024,2,21,Wheat,Agriculture,100199,2948,tons,305.67,901115.16,300,0.0189,PetroGlobal,UAE,Dubai,NipponAlloys,Japan,Yokohama,Houston-Alexandria,11500,Sea,IMO1380947,4,1.72,30629,20,17,0.38,0,0
TXN00595,2024-04-17,2024,4,17,Copper,Metal,740311,2329,tons,8106.03,18878943.87,8500,-0.0463,AndesMining,Chile,Valparaiso,NipponAlloys,Japan,Yokohama,Perth-Yokohama,7800,Sea,IMO8578173,3,1.11,123971,7,22,0.35,0,0
TXN00596,2024-05-06,2024,5,6,Steel,Metal,720712,944,tons,536.94,506871.36,520,0.0326,HuaxinSteel,China,Shanghai,NipponAlloys,Japan,Yokohama,Houston-Alexandria,11500,Sea,IMO2308512,8,0.73,134369,29,18,0.48,0,0
TXN00597,2024-06-11,2024,6,11,Aluminum,Metal,760110,2642,tons,2506.07,6621036.94,2400,0.0442,AgriGrain,USA,Houston,JiangsuCopper,China,Shanghai,Valparaiso-Shanghai,17000,Sea,IMO3136142,4,1.36,117308,17,11,0.26,0,0
TXN00598,2024-01-08,2024,1,8,Steel,Metal,720712,3232,tons,529.13,1710148.16,520,0.0176,AgriGrain,USA,Houston,DeltaFoods,Egypt,Alexandria,Shanghai-Singapore-Chennai,5600,Sea,IMO4604264,6,1.69,138849,8,17,0.6,0,0
TXN00599,2024-04-19,2024,4,19,Steel,Metal,720712,888,tons,580.35,515350.8,520,0.1161,AndesMining,Chile,Valparaiso,EuroEnergy,Germany,Hamburg,Houston-Alexandria,11500,Sea,IMO9149548,1,1.28,76733,26,18,0.73,0,0
TXN00600,2024-06-22,2024,6,22,CrudeOil,Energy,270900,1214,tons,85.21,103444.94,75,0.1361,AndesMining,Chile,Valparaiso,JiangsuCopper,China,Shanghai,Shanghai-Singapore-Chennai,5600,Sea,IMO9475683,7,0.76,44028,24,30,0.44,0,0
TXN00601,2024-04-08,2024,4,8,Copper,Metal,740311,1215,tons,10178.07,12366355.05,8500,0.1974,AndesMining,Chile,Valparaiso,BharatMetals,India,Chennai,Dubai-Hamburg,6100,Sea,IMO5779471,2,1.02,118386,33,28,0.9,0,0
TXN00602,2024-04-24,2024,4,24,Copper,Metal,740311,1220,tons,8927.35,10891367.0,8500,0.0503,AgriGrain,USA,Houston,EuroEnergy,Germany,Hamburg,Houston-Alexandria,11500,Sea,IMO7204572,3,0.8,28908,27,16,0.73,0,0
TXN00603,2024-03-31,2024,3,31,Aluminum,Metal,760110,2451,tons,2333.82,5720192.82,2400,-0.0276,AndesMining,Chile,Valparaiso,EuroEnergy,Germany,Hamburg,Shanghai-Singapore-Chennai,5600,Sea,IMO3649502,5,0.78,88268,10,6,0.4,0,0
TXN00604,2024-05-25,2024,5,25,Wheat,Agriculture,100199,1524,tons,153.23,233522.52,300,-0.4892,AusMetal,Australia,Perth,DeltaFoods,Egypt,Alexandria,Shanghai-Singapore-Chennai,5600,Sea,IMO8686506,5,1.56,48953,35,6,0.62,0,2
TXN00605,2024-02-11,2024,2,11,CrudeOil,Energy,270900,3609,tons,89.76,323943.84,75,0.1968,PetroGlobal,UAE,Dubai,NipponAlloys,Japan,Yokohama,Houston-Alexandria,11500,Sea,IMO8351999,8,1.72,123537,21,14,0.27,0,0
TXN00606,2024-06-05,2024,6,5,Steel,Metal,720712,2728,tons,575.44,1569800.32,520,0.1066,PetroGlobal,UAE,Dubai,EuroEnergy,Germany,Hamburg,Shanghai-Singapore-Chennai,5600,Sea,IMO7392374,5,1.25,55575,33,9,0.78,0,0
TXN00607,2024-04-27,2024,4,27,CrudeOil,Energy,270900,3103,tons,88.19,273653.57,75,0.1759,AndesMining,Chile,Valparaiso,DeltaFoods,Egypt,Alexandria,Houston-Alexandria,11500,Sea,IMO1985292,4,0.93,47448,27,15,0.86,0,0
TXN00608,2024-01-15,2024,1,15,Aluminum,Metal,760110,1575,tons,2216.96,3491712.0,2400,-0.0763,HuaxinSteel,China,Shanghai,EuroEnergy,Germany,Hamburg,Shanghai-Singapore-Chennai,5600,Sea,IMO9016909,2,0.75,24113,14,9,0.41,0,0
TXN00609,2024-03-01,2024,3,1,CrudeOil,Energy,270900,3329,tons,77.22,257065.38,75,0.0296,AgriGrain,USA,Houston,BharatMetals,India,Chennai,Dubai-Hamburg,6100,Sea,IMO8849137,2,1.55,45990,16,12,0.83,0,0
TXN00610,2024-06-12,2024,6,12,Wheat,Agriculture,100199,3493,tons,324.27,1132675.11,300,0.0809,AgriGrain,USA,Houston,JiangsuCopper,China,Shanghai,Valparaiso-Shanghai,17000,Sea,IMO8368199,1,0.92,142226,15,23,0.34,0,0
TXN00611,2024-02-02,2024,2,2,Aluminum,Metal,760110,1889,tons,2167.5,4094407.5,2400,-0.0969,AusMetal,Australia,Perth,JiangsuCopper,China,Shanghai,Shanghai-Dubai-Turkey-Chennai,9100,Sea,IMO3596805,4,1.61,113366,35,19,0.44,1,0
TXN00612,2024-06-27,2024,6,27,Steel,Metal,720712,3062,tons,532.47,1630423.14,520,0.024,PetroGlobal,UAE,Dubai,NipponAlloys,Japan,Yokohama,Dubai-Hamburg,6100,Sea,IMO8703216,6,1.7,128539,14,1,0.7,0,0
TXN00613,2024-04-26,2024,4,26,Copper,Metal,740311,2446,tons,9717.03,23767855.38,8500,0.1432,PetroGlobal,UAE,Dubai,NipponAlloys,Japan,Yokohama,Shanghai-Singapore-Chennai,5600,Sea,IMO6443188,2,1.51,140838,31,22,0.52,0,0
TXN00614,2024-03-02,2024,3,2,CrudeOil,Energy,270900,3872,tons,36.45,141134.4,75,-0.514,AndesMining,Chile,Valparaiso,DeltaFoods,Egypt,Alexandria,Houston-Alexandria,11500,Sea,IMO6841870,6,0.87,109985,10,22,0.35,0,2
TXN00615,2024-04-11,2024,4,11,Steel,Metal,720712,1410,tons,560.87,790826.7,520,0.0786,AusMetal,Australia,Perth,BharatMetals,India,Chennai,Shanghai-Singapore-Chennai,5600,Sea,IMO1541383,5,0.92,106771,29,25,0.06,0,0
TXN00616,2024-04-21,2024,4,21,Steel,Metal,720712,2830,tons,579.22,1639192.6,520,0.1139,HuaxinSteel,China,Shanghai,BharatMetals,India,Chennai,Valparaiso-Shanghai,17000,Sea,IMO8496321,3,1.06,148292,32,7,0.45,0,0
TXN00617,2024-06-08,2024,6,8,Steel,Metal,720712,1198,tons,553.66,663284.68,520,0.0647,AndesMining,Chile,Valparaiso,DeltaFoods,Egypt,Alexandria,Shanghai-Dubai-Turkey-Chennai,9100,Sea,IMO2242897,2,1.06,135859,20,8,0.69,1,0
TXN00618,2024-06-14,2024,6,14,Steel,Metal,720712,1587,tons,1069.12,1696693.44,520,1.056,PetroGlobal,UAE,Dubai,DeltaFoods,Egypt,Alexandria,Perth-Yokohama,7800,Sea,IMO8910282,4,1.68,107213,16,30,0.69,0,2
TXN00619,2024-05-19,2024,5,19,Copper,Metal,740311,2688,tons,7704.92,20710824.96,8500,-0.0935,AusMetal,Australia,Perth,BharatMetals,India,Chennai,Dubai-Hamburg,6100,Sea,IMO7198767,3,1.74,84229,15,29,0.57,0,0
TXN00620,2024-03-07,2024,3,7,Copper,Metal,740311,1552,tons,7915.13,12284281.76,8500,-0.0688,AgriGrain,USA,Houston,NipponAlloys,Japan,Yokohama,Dubai-Hamburg,6100,Sea,IMO7328110,2,1.26,46492,32,30,0.6,0,0
TXN00621,2024-02-24,2024,2,24,Steel,Metal,720712,2502,tons,616.35,1542107.7,520,0.1853,AusMetal,Australia,Perth,EuroEnergy,Germany,Hamburg,Houston-Alexandria,11500,Sea,IMO2431415,3,1.58,126588,8,23,0.57,0,0
TXN00622,2024-04-05,2024,4,5,CrudeOil,Energy,270900,2531,tons,80.08,202682.48,75,0.0677,PetroGlobal,UAE,Dubai,EuroEnergy,Germany,Hamburg,Dubai-Hamburg,6100,Sea,IMO2666306,5,0.97,94755,20,15,0.8,0,0
TXN00623,2024-01-08,2024,1,8,CrudeOil,Energy,270900,2564,tons,86.19,220991.16,75,0.1492,AndesMining,Chile,Valparaiso,JiangsuCopper,China,Shanghai,Perth-Yokohama,7800,Sea,IMO4586614,5,0.77,105662,11,4,0.57,0,0
TXN00624,2024-03-20,2024,3,20,Copper,Metal,740311,2021,tons,7857.61,15880229.81,8500,-0.0756,AgriGrain,USA,Houston,JiangsuCopper,China,Shanghai,Valparaiso-Shanghai,17000,Sea,IMO9748723,7,1.61,31913,21,26,0.89,0,0
TXN00625,2024-01-15,2024,1,15,CrudeOil,Energy,270900,2541,tons,23.24,59052.84,75,-0.6901,PetroGlobal,UAE,Dubai,BharatMetals,India,Chennai,Shanghai-Singapore-Chennai,5600,Sea,IMO5990677,3,0.98,55216,24,7,0.85,0,2
TXN00626,2024-02-04,2024,2,4,Steel,Metal,720712,1765,tons,602.85,1064030.25,520,0.1593,AndesMining,Chile,Valparaiso,NipponAlloys,Japan,Yokohama,Dubai-Hamburg,6100,Sea,IMO7764766,4,1.03,114699,28,11,0.21,0,0
TXN00627,2024-06-10,2024,6,10,Aluminum,Metal,760110,2875,tons,2819.48,8106005.0,2400,0.1748,AndesMining,Chile,Valparaiso,DeltaFoods,Egypt,Alexandria,Shanghai-Singapore-Chennai,5600,Sea,IMO7345375,5,1.12,84745,34,29,0.57,0,0
TXN00628,2024-06-20,2024,6,20,Copper,Metal,740311,2137,tons,7953.24,16996073.88,8500,-0.0643,HuaxinSteel,China,Shanghai,BharatMetals,India,Chennai,Perth-Yokohama,7800,Sea,IMO5394734,6,1.38,132673,18,27,0.76,0,0
TXN00629,2024-04-22,2024,4,22,CrudeOil,Energy,270900,2592,tons,73.74,191134.08,75,-0.0168,AndesMining,Chile,Valparaiso,EuroEnergy,Germany,Hamburg,Dubai-Hamburg,6100,Sea,IMO3992658,5,0.9,119425,12,3,0.83,0,0
TXN00630,2024-05-26,2024,5,26,Copper,Metal,740311,2097,tons,8681.69,18205503.93,8500,0.0214,AusMetal,Australia,Perth,JiangsuCopper,China,Shanghai,Dubai-Hamburg,6100,Sea,IMO9539232,8,1.69,29427,31,15,0.67,0,0
TXN00631,2024-05-19,2024,5,19,Wheat,Agriculture,100199,871,tons,276.56,240883.76,300,-0.0781,PetroGlobal,UAE,Dubai,EuroEnergy,Germany,Hamburg,Perth-Yokohama,7800,Sea,IMO5254163,1,1.68,133100,20,12,0.34,0,0
TXN00632,2024-02-07,2024,2,7,CrudeOil,Energy,270900,1293,tons,68.51,88583.43,75,-0.0865,AgriGrain,USA,Houston,JiangsuCopper,China,Shanghai,Houston-Alexandria,11500,Sea,IMO5405704,4,1.67,132836,31,10,0.46,0,0
TXN00633,2024-06-24,2024,6,24,Aluminum,Metal,760110,2654,tons,2412.18,6401925.72,2400,0.0051,AusMetal,Australia,Perth,BharatMetals,India,Chennai,Shanghai-Singapore-Chennai,5600,Sea,IMO8964219,8,1.49,58730,5,4,0.58,0,0
TXN00634,2024-01-20,2024,1,20,Wheat,Agriculture,100199,3327,tons,323.85,1077448.95,300,0.0795,AgriGrain,USA,Houston,JiangsuCopper,China,Shanghai,Shanghai-Singapore-Chennai,5600,Sea,IMO1274707,7,0.91,69738,35,7,0.07,0,0
TXN00635,2024-03-01,2024,3,1,Wheat,Agriculture,100199,1696,tons,323.14,548045.44,300,0.0771,AgriGrain,USA,Houston,NipponAlloys,Japan,Yokohama,Valparaiso-UAE-Singapore-Shanghai,22000,Sea,IMO3982303,2,0.88,75148,12,9,0.67,1,0
TXN00636,2024-03-03,2024,3,3,Wheat,Agriculture,100199,3523,tons,311.69,1098083.87,300,0.039,AusMetal,Australia,Perth,NipponAlloys,Japan,Yokohama,Dubai-Hamburg,6100,Sea,IMO5857956,2,0.94,23088,8,6,0.91,0,0
TXN00637,2024-01-27,2024,1,27,Steel,Metal,720712,2935,tons,483.62,1419424.7,520,-0.07,AusMetal,Australia,Perth,BharatMetals,India,Chennai,Dubai-Hamburg,6100,Sea,IMO5905713,1,1.23,36204,19,17,0.58,0,0
TXN00638,2024-06-14,2024,6,14,Aluminum,Metal,760110,2560,tons,2239.86,5734041.6,2400,-0.0667,AgriGrain,USA,Houston,DeltaFoods,Egypt,Alexandria,Perth-Malaysia-Indonesia-Yokohama,12000,Sea,IMO4466208,3,1.03,84991,33,17,0.64,1,0
TXN00639,2024-02-07,2024,2,7,Aluminum,Metal,760110,3254,tons,2756.79,8970594.66,2400,0.1487,AndesMining,Chile,Valparaiso,JiangsuCopper,China,Shanghai,Dubai-Hamburg,6100,Sea,IMO1907532,6,1.2,35949,8,26,0.26,0,0
TXN00640,2024-03-10,2024,3,10,Copper,Metal,740311,1238,tons,9697.66,12005703.08,8500,0.1409,AusMetal,Australia,Perth,BharatMetals,India,Chennai,Dubai-Hamburg,6100,Sea,IMO7729588,7,1.32,96253,28,30,0.06,0,0
TXN00641,2024-06-16,2024,6,16,CrudeOil,Energy,270900,1031,tons,89.93,92717.83,75,0.1991,PetroGlobal,UAE,Dubai,DeltaFoods,Egypt,Alexandria,Valparaiso-Shanghai,17000,Sea,IMO8489214,6,1.11,75760,30,19,0.4,0,0
TXN00642,2024-02-02,2024,2,2,Wheat,Agriculture,100199,2997,tons,298.58,894844.26,300,-0.0047,AusMetal,Australia,Perth,JiangsuCopper,China,Shanghai,Shanghai-Singapore-Chennai,5600,Sea,IMO8677228,6,1.07,109278,30,18,0.92,0,0
TXN00643,2024-01-19,2024,1,19,CrudeOil,Energy,270900,2111,tons,84.65,178696.15,75,0.1287,AusMetal,Australia,Perth,DeltaFoods,Egypt,Alexandria,Houston-Alexandria,11500,Sea,IMO3720733,3,1.56,119770,24,29,0.41,0,0
TXN00644,2024-05-20,2024,5,20,Copper,Metal,740311,3656,tons,8562.87,31305852.72,8500,0.0074,AndesMining,Chile,Valparaiso,EuroEnergy,Germany,Hamburg,Shanghai-Dubai-Turkey-Chennai,9100,Sea,IMO3654800,6,1.05,55112,24,3,0.84,1,0
TXN00645,2024-06-19,2024,6,19,Copper,Metal,740311,1694,tons,9107.66,15428376.04,8500,0.0715,AndesMining,Chile,Valparaiso,BharatMetals,India,Chennai,Perth-Yokohama,7800,Sea,IMO5244063,8,0.81,43173,31,25,0.32,0,0
TXN00646,2024-02-11,2024,2,11,CrudeOil,Energy,270900,1770,tons,79.76,141175.2,75,0.0635,AndesMining,Chile,Valparaiso,NipponAlloys,Japan,Yokohama,Valparaiso-Shanghai,17000,Sea,IMO9321515,5,0.86,123443,21,28,0.47,0,0
TXN00647,2024-01-18,2024,1,18,Copper,Metal,740311,3202,tons,9599.13,30736414.26,8500,0.1293,PetroGlobal,UAE,Dubai,BharatMetals,India,Chennai,Valparaiso-Shanghai,17000,Sea,IMO9494358,5,0.88,83270,14,24,0.9,0,0
TXN00648,2024-02-22,2024,2,22,Aluminum,Metal,760110,1628,tons,2748.34,4474297.52,2400,0.1451,AndesMining,Chile,Valparaiso,BharatMetals,India,Chennai,Dubai-Hamburg,6100,Sea,IMO2299972,3,1.17,109258,16,20,0.46,0,0
TXN00649,2024-05-09,2024,5,9,Wheat,Agriculture,100199,2766,tons,339.17,938144.22,300,0.1306,PetroGlobal,UAE,Dubai,NipponAlloys,Japan,Yokohama,Perth-Malaysia-Indonesia-Yokohama,12000,Sea,IMO8847170,7,1.04,115480,23,1,0.23,1,0
TXN00650,2024-03-26,2024,3,26,Aluminum,Metal,760110,1738,tons,2758.88,4794933.44,2400,0.1495,AndesMining,Chile,Valparaiso,EuroEnergy,Germany,Hamburg,Valparaiso-Shanghai,17000,Sea,IMO3196801,1,1.25,21104,18,25,0.83,0,0
TXN00651,2024-01-29,2024,1,29,Wheat,Agriculture,100199,1396,tons,340.37,475156.52,300,0.1346,PetroGlobal,UAE,Dubai,JiangsuCopper,China,Shanghai,Perth-Yokohama,7800,Sea,IMO2434723,3,1.09,79932,22,2,0.41,0,0
TXN00652,2024-04-14,2024,4,14,Wheat,Agriculture,100199,1532,tons,314.83,482319.56,300,0.0494,HuaxinSteel,China,Shanghai,DeltaFoods,Egypt,Alexandria,Houston-Alexandria,11500,Sea,IMO1690517,2,0.86,40027,31,20,0.09,0,0
TXN00653,2024-05-24,2024,5,24,Aluminum,Metal,760110,2164,tons,2240.12,4847619.68,2400,-0.0666,AndesMining,Chile,Valparaiso,EuroEnergy,Germany,Hamburg,Perth-Yokohama,7800,Sea,IMO2715301,8,1.37,25428,9,16,0.06,0,0
TXN00654,2024-03-13,2024,3,13,Aluminum,Metal,760110,3023,tons,6570.21,19861744.83,2400,1.7376,AusMetal,Australia,Perth,NipponAlloys,Japan,Yokohama,Houston-Alexandria,11500,Sea,IMO6652322,1,0.8,20812,31,15,0.59,0,2
TXN00655,2024-01-16,2024,1,16,Aluminum,Metal,760110,3689,tons,2370.92,8746323.88,2400,-0.0121,AgriGrain,USA,Houston,NipponAlloys,Japan,Yokohama,Perth-Yokohama,7800,Sea,IMO8217230,6,1.69,129212,26,29,0.22,0,0
TXN00656,2024-03-28,2024,3,28,Copper,Metal,740311,3256,tons,8250.13,26862423.28,8500,-0.0294,AgriGrain,USA,Houston,BharatMetals,India,Chennai,Valparaiso-Shanghai,17000,Sea,IMO2734049,7,1.29,86679,27,8,0.14,0,0
TXN00657,2024-06-28,2024,6,28,CrudeOil,Energy,270900,865,tons,39.64,34288.6,75,-0.4715,AgriGrain,USA,Houston,EuroEnergy,Germany,Hamburg,Perth-Yokohama,7800,Sea,IMO9406032,2,1.46,109995,30,17,0.56,0,2
TXN00658,2024-06-19,2024,6,19,Wheat,Agriculture,100199,2358,tons,342.05,806553.9,300,0.1402,AgriGrain,USA,Houston,JiangsuCopper,China,Shanghai,Shanghai-Singapore-Chennai,5600,Sea,IMO9611566,4,1.07,39616,24,26,0.47,0,0
TXN00659,2024-02-29,2024,2,29,Steel,Metal,720712,1112,tons,519.07,577205.84,520,-0.0018,AusMetal,Australia,Perth,BharatMetals,India,Chennai,Valparaiso-Shanghai,17000,Sea,IMO5581802,4,0.8,66282,19,1,0.14,0,0
TXN00660,2024-01-10,2024,1,10,Aluminum,Metal,760110,3781,tons,2453.66,9277288.46,2400,0.0224,HuaxinSteel,China,Shanghai,JiangsuCopper,China,Shanghai,Valparaiso-Shanghai,17000,Sea,IMO1729057,5,0.89,76570,25,9,0.32,0,0
TXN00661,2024-05-19,2024,5,19,Steel,Metal,720712,1043,tons,602.85,628772.55,520,0.1593,AndesMining,Chile,Valparaiso,DeltaFoods,Egypt,Alexandria,Valparaiso-UAE-Singapore-Shanghai,22000,Sea,IMO7953362,8,0.89,85768,19,6,0.76,1,0
TXN00662,2024-03-11,2024,3,11,Steel,Metal,720712,1073,tons,609.72,654229.56,520,0.1725,AgriGrain,USA,Houston,JiangsuCopper,China,Shanghai,Houston-Alexandria,11500,Sea,IMO8818618,8,1.53,46655,27,2,0.45,0,0
TXN00663,2024-03-08,2024,3,8,Wheat,Agriculture,100199,1103,tons,312.59,344786.77,300,0.042,AusMetal,Australia,Perth,JiangsuCopper,China,Shanghai,Dubai-Hamburg,6100,Sea,IMO5997293,2,0.97,117329,23,16,0.19,0,0
TXN00664,2024-02-15,2024,2,15,Aluminum,Metal,760110,3126,tons,2466.63,7710685.38,2400,0.0278,AusMetal,Australia,Perth,DeltaFoods,Egypt,Alexandria,Houston-Alexandria,11500,Sea,IMO8448782,2,1.33,71590,11,22,0.78,0,0
TXN00665,2024-01-29,2024,1,29,Copper,Metal,740311,2596,tons,10012.03,25991229.88,8500,0.1779,AgriGrain,USA,Houston,DeltaFoods,Egypt,Alexandria,Houston-Alexandria,11500,Sea,IMO4850462,1,1.04,106711,33,24,0.21,0,0
TXN00666,2024-04-13,2024,4,13,CrudeOil,Energy,270900,3521,tons,86.28,303791.88,75,0.1504,AusMetal,Australia,Perth,DeltaFoods,Egypt,Alexandria,Perth-Yokohama,7800,Sea,IMO5153992,1,1.06,65005,22,26,0.82,0,0
TXN00667,2024-02-10,2024,2,10,Wheat,Agriculture,100199,3863,tons,305.96,1181923.48,300,0.0199,HuaxinSteel,China,Shanghai,EuroEnergy,Germany,Hamburg,Shanghai-Singapore-Chennai,5600,Sea,IMO7328629,5,0.78,64157,30,4,0.85,0,0
TXN00668,2024-06-01,2024,6,1,CrudeOil,Energy,270900,1644,tons,78.38,128856.72,75,0.0451,AndesMining,Chile,Valparaiso,EuroEnergy,Germany,Hamburg,Shanghai-Singapore-Chennai,5600,Sea,IMO8300243,4,1.21,47065,12,15,0.8,0,0
TXN00669,2024-03-04,2024,3,4,Aluminum,Metal,760110,942,tons,2704.75,2547874.5,2400,0.127,AgriGrain,USA,Houston,BharatMetals,India,Chennai,Perth-Yokohama,7800,Sea,IMO6896065,2,1.57,25626,32,2,0.79,0,0
TXN00670,2024-04-13,2024,4,13,Aluminum,Metal,760110,1574,tons,2523.65,3972225.1,2400,0.0515,AgriGrain,USA,Houston,JiangsuCopper,China,Shanghai,Dubai-Hamburg,6100,Sea,IMO9175716,3,1.54,48192,23,5,0.28,0,0
TXN00671,2024-03-28,2024,3,28,Steel,Metal,720712,855,tons,476.9,407749.5,520,-0.0829,AusMetal,Australia,Perth,BharatMetals,India,Chennai,Perth-Yokohama,7800,Sea,IMO2897993,5,0.79,92223,28,30,0.4,0,0
TXN00672,2024-03-17,2024,3,17,Aluminum,Metal,760110,3555,tons,8178.42,29074283.1,2400,2.4077,HuaxinSteel,China,Shanghai,BharatMetals,India,Chennai,Shanghai-Singapore-Chennai,5600,Sea,IMO4347954,4,0.75,126245,7,16,0.24,0,2
TXN00673,2024-01-11,2024,1,11,Wheat,Agriculture,100199,2045,tons,62.89,128610.05,300,-0.7904,HuaxinSteel,China,Shanghai,NipponAlloys,Japan,Yokohama,Valparaiso-Shanghai,17000,Sea,IMO3317212,1,1.2,28342,5,2,0.45,0,2
TXN00674,2024-01-04,2024,1,4,CrudeOil,Energy,270900,1600,tons,84.34,134944.0,75,0.1245,AusMetal,Australia,Perth,NipponAlloys,Japan,Yokohama,Perth-Yokohama,7800,Sea,IMO5192909,8,1.65,47685,21,19,0.8,0,0
TXN00675,2024-03-16,2024,3,16,Aluminum,Metal,760110,873,tons,2693.03,2351015.19,2400,0.1221,AgriGrain,USA,Houston,NipponAlloys,Japan,Yokohama,Dubai-Hamburg,6100,Sea,IMO7292862,2,1.73,129817,17,19,0.31,0,0
TXN00676,2024-06-28,2024,6,28,Steel,Metal,720712,2752,tons,545.57,1501408.64,520,0.0492,AgriGrain,USA,Houston,BharatMetals,India,Chennai,Dubai-Hamburg,6100,Sea,IMO3882728,7,0.88,59814,33,21,0.34,0,0
TXN00677,2024-01-17,2024,1,17,Aluminum,Metal,760110,2518,tons,2312.22,5822169.96,2400,-0.0366,AndesMining,Chile,Valparaiso,NipponAlloys,Japan,Yokohama,Perth-Yokohama,7800,Sea,IMO2994812,3,1.26,111383,23,18,0.68,0,0
TXN00678,2024-06-11,2024,6,11,Copper,Metal,740311,3473,tons,8713.87,30263270.51,8500,0.0252,HuaxinSteel,China,Shanghai,EuroEnergy,Germany,Hamburg,Valparaiso-UAE-Singapore-Shanghai,22000,Sea,IMO1677723,4,0.72,117110,33,1,0.41,1,0
TXN00679,2024-01-24,2024,1,24,Copper,Metal,740311,2074,tons,9321.26,19332293.24,8500,0.0966,AgriGrain,USA,Houston,JiangsuCopper,China,Shanghai,Valparaiso-Shanghai,17000,Sea,IMO4486395,6,1.51,28385,32,3,0.25,0,0
TXN00680,2024-05-05,2024,5,5,Copper,Metal,740311,3750,tons,8735.32,32757450.0,8500,0.0277,AndesMining,Chile,Valparaiso,EuroEnergy,Germany,Hamburg,Houston-Alexandria,11500,Sea,IMO4342534,7,1.66,97975,25,29,0.72,0,0
TXN00681,2024-02-06,2024,2,6,Wheat,Agriculture,100199,3930,tons,300.46,1180807.8,300,0.0015,AgriGrain,USA,Houston,EuroEnergy,Germany,Hamburg,Valparaiso-UAE-Singapore-Shanghai,22000,Sea,IMO5629721,6,1.41,50244,16,5,0.89,1,0
TXN00682,2024-03-17,2024,3,17,Copper,Metal,740311,1230,tons,8199.38,10085237.4,8500,-0.0354,AgriGrain,USA,Houston,JiangsuCopper,China,Shanghai,Dubai-Hamburg,6100,Sea,IMO7330491,6,1.05,105971,28,29,0.86,0,0
TXN00683,2024-02-14,2024,2,14,Copper,Metal,740311,2757,tons,9844.92,27142444.44,8500,0.1582,AgriGrain,USA,Houston,JiangsuCopper,China,Shanghai,Dubai-Hamburg,6100,Sea,IMO8578619,2,0.8,68384,19,16,0.45,0,0
